"BookletNumber","VH098519","VH098522","VH098556","VH098597","VH098740","VH098753","VH098759","VH098779","VH098783","VH098808","VH098810","VH098812","VH098834","VH098839","VH134366","VH134373","VH134387","VH139047","VH139196"
2093322725,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0
2093322741,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0
2093322831,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0
2093325538,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1
2093325716,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
2093325813,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0
2093326151,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0
2093327701,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0
2093328171,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0
2093336718,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1
2093337561,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0
2093338133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2093339008,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0
2093340111,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0
2093343412,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0
2093346055,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0
2093346586,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
2093350681,1,NA,NA,0,0,1,1,NA,1,1,0,0,NA,1,1,1,0,1,0
2093352977,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0
2093353213,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0
2093353400,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1
2093356140,0,NA,NA,NA,0,1,1,NA,1,0,0,0,NA,NA,1,NA,0,1,0
2093356395,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0
2093360732,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2093361402,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2093362531,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0
2093366439,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0
2093366854,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2093367371,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2393000871,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0
2393000943,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0
2393001036,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0
2393003675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393008634,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
2393008821,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
2393016114,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2393016696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393020308,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
2393023307,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1
2393024451,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2393024559,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0
2393024613,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0
